0,q1_22-10_50GB_pyarr,q2_22-10_50GB_pyarr,q3_22-10_50GB_pyarr_p2p,q7_22-10_50GB_pyarr_p2p,q9_22-10_50GB_pyarr
0 days 00:04:49.000951552,,,18113114112.0,19187257344.0,
0 days 00:04:49.500714240,,,18113114112.0,19426283520.0,
0 days 00:04:49.500953856,,,17595904000.0,19426283520.0,
0 days 00:04:50.000392960,,,17595904000.0,19704578048.0,
0 days 00:04:50.000693760,,,17597722624.0,19704578048.0,
0 days 00:04:50.500786688,,,17996668928.0,19704578048.0,
0 days 00:04:50.501521152,,,17996668928.0,19563917312.0,
0 days 00:04:51.000372736,,,17287233536.0,19563917312.0,
0 days 00:04:51.000977152,,,17287233536.0,20306624512.0,
0 days 00:04:51.500136704,,,17607405568.0,20306624512.0,
0 days 00:04:51.500734208,,,17607405568.0,20672131072.0,
0 days 00:04:52.000291584,,,18294284288.0,20672131072.0,
0 days 00:04:52.000685056,,,18294284288.0,20692312064.0,
0 days 00:04:52.500971776,,,18635501568.0,20692312064.0,
0 days 00:04:52.501451008,,,18635501568.0,20536299520.0,
0 days 00:04:53.000391168,,,18635501568.0,21105340416.0,
0 days 00:04:53.000743680,,,18882736128.0,21105340416.0,
0 days 00:04:53.500557056,,,18882736128.0,21506670592.0,
0 days 00:04:53.500938752,,,17771290624.0,21506670592.0,
0 days 00:04:54.000135680,,,18218377216.0,21506670592.0,
0 days 00:04:54.000426240,,,18218377216.0,21849026560.0,
0 days 00:04:54.500322304,,,18218377216.0,21953585152.0,
0 days 00:04:54.501048576,,,17873981440.0,21953585152.0,
0 days 00:04:55.000154112,,,17873981440.0,22439968768.0,
0 days 00:04:55.000222720,,,17537761280.0,22439968768.0,
0 days 00:04:55.500465664,,,16952500224.0,22439968768.0,
0 days 00:04:55.501549056,,,16952500224.0,22121545728.0,
0 days 00:04:56.000639744,,,16472920064.0,22121545728.0,
0 days 00:04:56.001729024,,,16472920064.0,23101435904.0,
0 days 00:04:56.500114688,,,17227550720.0,23101435904.0,
0 days 00:04:56.500605184,,,17227550720.0,22253056000.0,
0 days 00:04:57.000223744,,,17331216384.0,22253056000.0,
0 days 00:04:57.001104128,,,17331216384.0,21853827072.0,
0 days 00:04:57.500865792,,,17066741760.0,21853827072.0,
0 days 00:04:57.500912128,,,17066741760.0,21414133760.0,
0 days 00:04:58.000189184,,,17066741760.0,22057771008.0,
0 days 00:04:58.001049856,,,17496875008.0,22057771008.0,
0 days 00:04:58.500273920,,,17496875008.0,22583513088.0,
0 days 00:04:58.500340736,,,17347182592.0,22583513088.0,
0 days 00:04:59.000443904,,,17347182592.0,21507842048.0,
0 days 00:04:59.000551936,,,18307440640.0,21507842048.0,
0 days 00:04:59.500621056,,,18307440640.0,21018218496.0,
0 days 00:04:59.500653824,,,18727628800.0,21018218496.0,
0 days 00:05:00.000352,,,18727628800.0,21563514880.0,
0 days 00:05:00.000995840,,,18100535296.0,21563514880.0,
0 days 00:05:00.500276224,,,18100535296.0,20907057152.0,
0 days 00:05:00.500491776,,,18308829184.0,20907057152.0,
0 days 00:05:01.000514048,,,18308829184.0,21207789568.0,
0 days 00:05:01.000546816,,,19013169152.0,21207789568.0,
0 days 00:05:01.500418048,,,19013169152.0,21084876800.0,
0 days 00:05:01.500465664,,,19357876224.0,21084876800.0,
0 days 00:05:02.000248064,,,19357876224.0,20863483904.0,
0 days 00:05:02.000273920,,,19816554496.0,20863483904.0,
0 days 00:05:02.500360960,,,20462292992.0,20863483904.0,
0 days 00:05:02.500738048,,,20462292992.0,20131430400.0,
0 days 00:05:03.000513280,,,20462292992.0,20390518784.0,
0 days 00:05:03.000586752,,,20919013376.0,20390518784.0,
0 days 00:05:03.500530944,,,21645422592.0,20390518784.0,
0 days 00:05:03.500647168,,,21645422592.0,20292624384.0,
0 days 00:05:04.000679936,,,20951486464.0,20292624384.0,
0 days 00:05:04.001148928,,,20951486464.0,20426878976.0,
0 days 00:05:04.500339968,,,20951486464.0,21815730176.0,
0 days 00:05:04.500812544,,,21523329024.0,21815730176.0,
0 days 00:05:05.000847104,,,21523329024.0,22505287680.0,
0 days 00:05:05.001041664,,,21952561152.0,22505287680.0,
0 days 00:05:05.500441088,,,21952561152.0,21303537664.0,
0 days 00:05:05.500879616,,,21902069760.0,21303537664.0,
0 days 00:05:06.000497152,,,21902069760.0,21377458176.0,
0 days 00:05:06.000876800,,,21725052928.0,21377458176.0,
0 days 00:05:06.500517632,,,21505245184.0,21377458176.0,
0 days 00:05:06.500764160,,,21505245184.0,21605781504.0,
0 days 00:05:07.000122112,,,21505245184.0,22128689152.0,
0 days 00:05:07.000778752,,,21850734592.0,22128689152.0,
0 days 00:05:07.500685056,,,21850734592.0,21096894464.0,
0 days 00:05:07.501446912,,,21985505280.0,21096894464.0,
0 days 00:05:08.000624128,,,21985505280.0,22504017920.0,
0 days 00:05:08.000775680,,,21995515904.0,22504017920.0,
0 days 00:05:08.500904192,,,21995515904.0,22096379904.0,
0 days 00:05:08.500981760,,,21347962880.0,22096379904.0,
0 days 00:05:09.000304896,,,21876039680.0,22096379904.0,
0 days 00:05:09.000593920,,,21876039680.0,21469990912.0,
0 days 00:05:09.500379648,,,22691995648.0,21469990912.0,
0 days 00:05:09.500713216,,,22691995648.0,21867859968.0,
0 days 00:05:10.000648960,,,22444474368.0,21867859968.0,
0 days 00:05:10.000904192,,,22444474368.0,22432899072.0,
0 days 00:05:10.500322304,,,22444474368.0,22899298304.0,
0 days 00:05:10.500725760,,,22913748992.0,22899298304.0,
0 days 00:05:11.000325888,,,22913748992.0,22833676288.0,
0 days 00:05:11.000655872,,,23620485120.0,22833676288.0,
0 days 00:05:11.500133120,,,23620485120.0,21327884288.0,
0 days 00:05:11.500811776,,,24681775104.0,21327884288.0,
0 days 00:05:12.000062976,,,24681775104.0,20364726272.0,
0 days 00:05:12.000518656,,,24645222400.0,20364726272.0,
0 days 00:05:12.500455680,,,24494862336.0,20364726272.0,
0 days 00:05:12.500495872,,,24494862336.0,20323561472.0,
0 days 00:05:13.000534784,,,23834001408.0,20323561472.0,
0 days 00:05:13.000680960,,,23834001408.0,19607343104.0,
0 days 00:05:13.500371712,,,24352022528.0,19607343104.0,
0 days 00:05:13.500897024,,,24352022528.0,19896811520.0,
0 days 00:05:14.000535808,,,23584768000.0,19896811520.0,
0 days 00:05:14.000998144,,,23584768000.0,19303563264.0,
0 days 00:05:14.500218880,,,24236646400.0,19303563264.0,
0 days 00:05:14.500637184,,,24236646400.0,18297729024.0,
0 days 00:05:15.000159744,,,23990468608.0,18297729024.0,
0 days 00:05:15.000667136,,,23990468608.0,17981956096.0,
0 days 00:05:15.500551168,,,23990468608.0,17802276864.0,
0 days 00:05:15.500554752,,,24580288512.0,17802276864.0,
0 days 00:05:16.000312576,,,24855863296.0,17802276864.0,
0 days 00:05:16.000409088,,,24855863296.0,19122782208.0,
0 days 00:05:16.500601600,,,24986238976.0,19122782208.0,
0 days 00:05:16.501516288,,,24986238976.0,19228278784.0,
0 days 00:05:17.000866048,,,24986238976.0,18183806976.0,
0 days 00:05:17.001051904,,,24757673984.0,18183806976.0,
0 days 00:05:17.500750080,,,24757673984.0,18352766976.0,
0 days 00:05:17.500830720,,,24811708416.0,18352766976.0,
0 days 00:05:18.000602112,,,24811708416.0,18660421632.0,
0 days 00:05:18.000880896,,,25499107328.0,18660421632.0,
0 days 00:05:18.500071168,,,25499107328.0,19171172352.0,
0 days 00:05:18.500931840,,,25539747840.0,19171172352.0,
0 days 00:05:19.000168704,,,27223080960.0,19171172352.0,
0 days 00:05:19.000828160,,,27223080960.0,19375316992.0,
0 days 00:05:19.500066816,,,26984775680.0,19375316992.0,
0 days 00:05:19.500445184,,,26984775680.0,20213272576.0,
0 days 00:05:20.000312576,,,26833612800.0,20213272576.0,
0 days 00:05:20.000608,,,26833612800.0,20406972416.0,
0 days 00:05:20.500170752,,,27112067072.0,20406972416.0,
0 days 00:05:20.500571136,,,27112067072.0,19908112384.0,
0 days 00:05:21.000248064,,,27112067072.0,18644443136.0,
0 days 00:05:21.000407808,,,26459648000.0,18644443136.0,
0 days 00:05:21.500206080,,,26459648000.0,19021967360.0,
0 days 00:05:21.500681728,,,26838405120.0,19021967360.0,
0 days 00:05:22.000086784,,,27046289408.0,19021967360.0,
0 days 00:05:22.000716032,,,27046289408.0,18902343680.0,
0 days 00:05:22.500698624,,,27299123200.0,18902343680.0,
0 days 00:05:22.500912896,,,27299123200.0,18697891840.0,
0 days 00:05:23.000427776,,,27290914816.0,18697891840.0,
0 days 00:05:23.001142016,,,27290914816.0,18565750784.0,
0 days 00:05:23.500100864,,,26047537152.0,18565750784.0,
0 days 00:05:23.500234240,,,26047537152.0,18152640512.0,
0 days 00:05:24.000289024,,,26047537152.0,18538565632.0,
0 days 00:05:24.000760576,,,25509986304.0,18538565632.0,
0 days 00:05:24.500144896,,,25664659456.0,18538565632.0,
0 days 00:05:24.501516288,,,25664659456.0,19240607744.0,
0 days 00:05:25.000576,,,25664659456.0,18701840384.0,
0 days 00:05:25.000754688,,,25751457792.0,18701840384.0,
0 days 00:05:25.500451072,,,25751457792.0,19096510464.0,
0 days 00:05:25.500994816,,,26561343488.0,19096510464.0,
0 days 00:05:26.000093184,,,26561343488.0,19450306560.0,
0 days 00:05:26.000600576,,,26300174336.0,19450306560.0,
0 days 00:05:26.500347648,,,26288967680.0,19450306560.0,
0 days 00:05:26.500505088,,,26288967680.0,19437342720.0,
0 days 00:05:27.000353792,,,26038038528.0,19437342720.0,
0 days 00:05:27.000601088,,,26038038528.0,20093333504.0,
0 days 00:05:27.500097792,,,26311606272.0,20093333504.0,
0 days 00:05:27.500547072,,,26311606272.0,20282109952.0,
0 days 00:05:28.000946944,,,27232755712.0,20282109952.0,
0 days 00:05:28.000947200,,,27232755712.0,20202397696.0,
0 days 00:05:28.500264704,,,26859159552.0,20202397696.0,
0 days 00:05:28.500719104,,,26859159552.0,19673903104.0,
0 days 00:05:29.000041984,,,26859159552.0,20447551488.0,
0 days 00:05:29.000569600,,,26938822656.0,20447551488.0,
0 days 00:05:29.500318976,,,26938822656.0,19227353088.0,
0 days 00:05:29.500953856,,,26787418112.0,19227353088.0,
0 days 00:05:30.000572928,,,26787418112.0,19574693888.0,
0 days 00:05:30.000941824,,,26525106176.0,19574693888.0,
0 days 00:05:30.500179712,,,26720071680.0,19574693888.0,
0 days 00:05:30.500473088,,,26720071680.0,19725471744.0,
0 days 00:05:31.000538624,,,26753069056.0,19725471744.0,
0 days 00:05:31.000697088,,,26753069056.0,21090758656.0,
0 days 00:05:31.500249856,,,26452398080.0,21090758656.0,
0 days 00:05:31.501033216,,,26452398080.0,21173026816.0,
0 days 00:05:32.000589824,,,26014248960.0,21173026816.0,
0 days 00:05:32.000721920,,,26014248960.0,21606051840.0,
0 days 00:05:32.500569600,,,27343540224.0,21606051840.0,
0 days 00:05:32.500817152,,,27343540224.0,21861072896.0,
0 days 00:05:33.000477184,,,27343540224.0,22904426496.0,
0 days 00:05:33.000911872,,,26964729856.0,22904426496.0,
0 days 00:05:33.500482048,,,26964729856.0,21063315456.0,
0 days 00:05:33.500953856,,,27538845696.0,21063315456.0,
0 days 00:05:34.000274688,,,28349571072.0,21063315456.0,
0 days 00:05:34.000509952,,,28349571072.0,21422465024.0,
0 days 00:05:34.500485120,,,28349571072.0,21509476352.0,
0 days 00:05:34.500534784,,,27607973888.0,21509476352.0,
0 days 00:05:35.000290816,,,26994483200.0,21509476352.0,
0 days 00:05:35.000560128,,,26994483200.0,22341435392.0,
0 days 00:05:35.500448768,,,27058704384.0,22341435392.0,
0 days 00:05:35.500622080,,,27058704384.0,22956163072.0,
0 days 00:05:36.000002048,,,27058704384.0,23552761856.0,
0 days 00:05:36.000211712,,,27308593152.0,23552761856.0,
0 days 00:05:36.500349952,,,27331747840.0,23552761856.0,
0 days 00:05:36.500887040,,,27331747840.0,22641352704.0,
0 days 00:05:37.000592896,,,28296470528.0,22641352704.0,
0 days 00:05:37.000924160,,,28296470528.0,23152218112.0,
0 days 00:05:37.500109056,,,28296470528.0,22469328896.0,
0 days 00:05:37.500669952,,,28595515392.0,22469328896.0,
0 days 00:05:38.000148992,,,28595515392.0,23316299776.0,
0 days 00:05:38.001079808,,,28690845696.0,23316299776.0,
0 days 00:05:38.500459008,,,28690845696.0,23442059264.0,
0 days 00:05:38.500977920,,,28444041216.0,23442059264.0,
0 days 00:05:39.000370944,,,28634054656.0,23442059264.0,
0 days 00:05:39.000516096,,,28634054656.0,24879566848.0,
0 days 00:05:39.500633856,,,28585906176.0,24879566848.0,
0 days 00:05:39.501240064,,,28585906176.0,25192894464.0,
0 days 00:05:40.000403712,,,29840760832.0,25192894464.0,
0 days 00:05:40.000901120,,,29840760832.0,24902860800.0,
0 days 00:05:40.500129024,,,29840760832.0,24715137024.0,
0 days 00:05:40.500448768,,,30197006336.0,24715137024.0,
0 days 00:05:41.000577792,,,29623332864.0,24715137024.0,
0 days 00:05:41.001076992,,,29623332864.0,25444143104.0,
0 days 00:05:41.500297728,,,29704331264.0,25444143104.0,
0 days 00:05:41.500388096,,,29704331264.0,25471696896.0,
0 days 00:05:42.000540928,,,29704331264.0,25215078400.0,
0 days 00:05:42.000854784,,,30682128384.0,25215078400.0,
0 days 00:05:42.500393728,,,31303245824.0,25215078400.0,
0 days 00:05:42.500783104,,,31303245824.0,26047635456.0,
0 days 00:05:43.000255232,,,31303245824.0,26019758080.0,
0 days 00:05:43.000572928,,,29892677632.0,26019758080.0,
0 days 00:05:43.500412928,,,29511299072.0,26019758080.0,
0 days 00:05:43.500423936,,,29511299072.0,25221210112.0,
0 days 00:05:44.000310016,,,29511299072.0,25301827584.0,
0 days 00:05:44.000707840,,,29186367488.0,25301827584.0,
0 days 00:05:44.500420608,,,29818290176.0,25301827584.0,
0 days 00:05:44.500461056,,,29818290176.0,25397886976.0,
0 days 00:05:45.000315136,,,29818290176.0,25340755968.0,
0 days 00:05:45.000609792,,,29656682496.0,25340755968.0,
0 days 00:05:45.500420608,,,29887168512.0,25340755968.0,
0 days 00:05:45.500936192,,,29887168512.0,26512547840.0,
0 days 00:05:46.001005056,,,29887168512.0,25957470208.0,
0 days 00:05:46.001042688,,,30440214528.0,25957470208.0,
0 days 00:05:46.500344832,,,31172407296.0,25957470208.0,
0 days 00:05:46.501729024,,,31172407296.0,22689460224.0,
0 days 00:05:47.000504832,,,32171687936.0,22689460224.0,
0 days 00:05:47.000751104,,,32171687936.0,21918777344.0,
0 days 00:05:47.500996608,,,32340963328.0,21918777344.0,
0 days 00:05:47.501690112,,,32340963328.0,21583020032.0,
0 days 00:05:48.000456704,,,30904631296.0,21583020032.0,
0 days 00:05:48.000683264,,,30904631296.0,20110565376.0,
0 days 00:05:48.500236800,,,31076425728.0,20110565376.0,
0 days 00:05:48.500497152,,,31076425728.0,19230179328.0,
0 days 00:05:49.000668672,,,31811010560.0,19230179328.0,
0 days 00:05:49.000768,,,31811010560.0,20292902912.0,
0 days 00:05:49.500479744,,,32804515840.0,20292902912.0,
0 days 00:05:49.500972032,,,32804515840.0,17403551744.0,
0 days 00:05:50.000194048,,,32804515840.0,17678987264.0,
0 days 00:05:50.000467712,,,33076510720.0,17678987264.0,
0 days 00:05:50.500218112,,,33076510720.0,19159838720.0,
0 days 00:05:50.500948736,,,33076146176.0,19159838720.0,
0 days 00:05:51.000545024,,,33076146176.0,19152756736.0,
0 days 00:05:51.000626688,,,33382641664.0,19152756736.0,
0 days 00:05:51.500660736,,,34319540224.0,19152756736.0,
0 days 00:05:51.500878080,,,34319540224.0,19062009856.0,
0 days 00:05:52.000325888,,,34319540224.0,18442100736.0,
0 days 00:05:52.000463872,,,35205369856.0,18442100736.0,
0 days 00:05:52.500184576,,,35823816704.0,18442100736.0,
0 days 00:05:52.500643072,,,35823816704.0,18546356224.0,
0 days 00:05:53.000448768,,,35676884992.0,18546356224.0,
0 days 00:05:53.000586240,,,35676884992.0,17216483328.0,
0 days 00:05:53.500601088,,,35676884992.0,17304604672.0,
0 days 00:05:53.500836608,,,34265210880.0,17304604672.0,
0 days 00:05:54.000380928,,,34466492416.0,17304604672.0,
0 days 00:05:54.000603904,,,34466492416.0,17302847488.0,
0 days 00:05:54.500487680,,,34646958080.0,17302847488.0,
0 days 00:05:54.500847104,,,34646958080.0,16144412672.0,
0 days 00:05:55.000329984,,,34646958080.0,16091537408.0,
0 days 00:05:55.000812544,,,35132850176.0,16091537408.0,
0 days 00:05:55.500109824,,,35638972416.0,16091537408.0,
0 days 00:05:55.500378112,,,35638972416.0,15990706176.0,
0 days 00:05:56.000374272,,,35638972416.0,15410638848.0,
0 days 00:05:56.000584704,,,35873894400.0,15410638848.0,
0 days 00:05:56.500296704,,,34804387840.0,15410638848.0,
0 days 00:05:56.501061120,,,34804387840.0,16048590848.0,
0 days 00:05:57.000124160,,,34804387840.0,16126259200.0,
0 days 00:05:57.000296704,,,34246758400.0,16126259200.0,
0 days 00:05:57.500593664,,,34503159808.0,16126259200.0,
0 days 00:05:57.500866048,,,34503159808.0,15666597888.0,
0 days 00:05:58.000173056,,,34503159808.0,16385671168.0,
0 days 00:05:58.000557824,,,34929033216.0,16385671168.0,
0 days 00:05:58.500530176,,,34929033216.0,16823255040.0,
0 days 00:05:58.501046784,,,35444047872.0,16823255040.0,
0 days 00:05:59.000339968,,,35444047872.0,17299775488.0,
0 days 00:05:59.001034752,,,34950934528.0,17299775488.0,
0 days 00:05:59.500537856,,,35126026240.0,17299775488.0,
0 days 00:05:59.500838144,,,35126026240.0,14393384960.0,
0 days 00:06:00.000811776,,,35504562176.0,14393384960.0,
0 days 00:06:00.001042176,,,35504562176.0,14265597952.0,
0 days 00:06:00.500169984,,,35504562176.0,14557028352.0,
0 days 00:06:00.500784640,,,35886809088.0,14557028352.0,
0 days 00:06:01.000855040,,,35886809088.0,12294811648.0,
0 days 00:06:01.000931840,,,35807064064.0,12294811648.0,
0 days 00:06:01.500557056,,,35807064064.0,11770515456.0,
0 days 00:06:01.500579840,,,34708922368.0,11770515456.0,
0 days 00:06:02.000169216,,,34708922368.0,11937554432.0,
0 days 00:06:02.000284672,,,33767755776.0,11937554432.0,
0 days 00:06:02.500332800,,,33639530496.0,11937554432.0,
0 days 00:06:02.500439040,,,33639530496.0,11304292352.0,
0 days 00:06:03.000174080,,,33639530496.0,11207393280.0,
0 days 00:06:03.001077760,,,33684545536.0,11207393280.0,
0 days 00:06:03.500160768,,,33667870720.0,11207393280.0,
0 days 00:06:03.500402176,,,33667870720.0,10772848640.0,
0 days 00:06:04.000458752,,,33895448576.0,10772848640.0,
0 days 00:06:04.000928,,,33895448576.0,10222956544.0,
0 days 00:06:04.500406016,,,33895448576.0,10108121088.0,
0 days 00:06:04.500831744,,,33929527296.0,10108121088.0,
0 days 00:06:05.000099072,,,33929527296.0,10014199808.0,
0 days 00:06:05.000477696,,,34852360192.0,10014199808.0,
0 days 00:06:05.500526080,,,34852360192.0,9773621248.0,
0 days 00:06:05.500862720,,,33922260992.0,9773621248.0,
0 days 00:06:06.000728320,,,33922260992.0,9692835840.0,
0 days 00:06:06.000788736,,,34855677952.0,9692835840.0,
0 days 00:06:06.500389632,,,35049639936.0,9692835840.0,
0 days 00:06:06.500686080,,,35049639936.0,9680162816.0,
0 days 00:06:07.000259072,,,35049639936.0,9680150528.0,
0 days 00:06:07.000363776,,,33647939584.0,9680150528.0,
0 days 00:06:07.500638720,,,33409253376.0,9680150528.0,
0 days 00:06:07.500693248,,,33409253376.0,9812451328.0,
0 days 00:06:08.000185856,,,31941726208.0,9812451328.0,
0 days 00:06:08.000695040,,,31941726208.0,9913548800.0,
0 days 00:06:08.500294912,,,31941726208.0,10134360064.0,
0 days 00:06:08.500424704,,,31742275584.0,10134360064.0,
0 days 00:06:09.000150016,,,31742275584.0,9866625024.0,
0 days 00:06:09.000652800,,,31789109248.0,9866625024.0,
0 days 00:06:09.500219136,,,31789109248.0,9905979392.0,
0 days 00:06:09.500963840,,,30998732800.0,9905979392.0,
0 days 00:06:10.000175872,,,31293206528.0,9905979392.0,
0 days 00:06:10.000901120,,,31293206528.0,9500852224.0,
0 days 00:06:10.500254720,,,31086530560.0,9500852224.0,
0 days 00:06:10.500636160,,,31086530560.0,8125485056.0,
0 days 00:06:11.000652800,,,29803929600.0,8125485056.0,
0 days 00:06:11.000798976,,,29803929600.0,6627876864.0,
0 days 00:06:11.500302592,,,29690236928.0,6627876864.0,
0 days 00:06:11.500558080,,,29690236928.0,6116823040.0,
0 days 00:06:12.000421120,,,29690236928.0,5003464704.0,
0 days 00:06:12.000517632,,,30464344064.0,5003464704.0,
0 days 00:06:12.500656640,,,27977031680.0,5003464704.0,
0 days 00:06:12.500658176,,,27977031680.0,4664291328.0,
